id,bg_year_id,bg_make_id,bg_model_id,bg_submodel_id,,,,
2203,27,8,,,,,,
2204,27,17,,,,,,
2205,27,18,,,,,,
2206,27,5,,,,,,
2207,27,35,,,,,,
2208,27,39,225,,,,,
2209,27,2,,,,,,
2210,27,14,,,,,,
2211,27,3,,,,,,
2212,27,34,,,,,,
2213,27,47,261,,,,,
2214,27,5,,,,,,
2215,27,47,263,,,,,
2216,27,41,,,,,,
2217,27,35,192,,,,,
2218,27,10,,,,,,
2219,27,4,12,,,,,
2220,27,17,,,,,,
2221,27,17,,,,,,
2222,27,31,147,,,,,
2223,27,3,,,,,,
2224,27,37,213,,,,,
2225,27,31,,,,,,
2226,27,19,,,,,,
2227,27,35,,,,,,
2228,27,5,,,,,,
2229,27,33,178,,,,,
2230,27,11,,,,,,
2231,27,36,,,,,,
2232,27,18,,,,,,
2233,27,2,,,,,,
2234,27,33,173,,,,,
2235,27,35,,,,,,
2236,27,3,,,,,,
2237,27,17,,,,,,
2238,27,29,126,,,,,
2239,27,30,,,,,,
2240,27,10,,,,,,
2241,27,37,213,,,,,
2242,27,31,147,,,,,
2243,27,33,173,,,,,
2244,27,35,197,,,,,
2245,27,43,,,,,,
2246,27,8,,,,,,
2247,27,,,,,,,
2248,27,,,,,,,
2249,27,17,80,,,,,
2250,27,17,80,,,,,
2251,27,,,,,,,
2252,27,8,33,,,,,
2253,27,37,,,,,,
2254,27,3,8,,,,,
2255,27,29,127,,,,,
2256,27,14,,,,,,
2257,27,3,,,,,,
2258,27,49,,,,,,
2259,27,25,,,,,,
2260,27,27,118,,,,,
2261,27,29,126,,,,,
2262,27,33,,,,,,
2263,27,47,263,,,,,
2264,27,2,,,,,,
2265,27,7,,,,,,
2266,27,10,,,,,,
2267,27,13,60,,,,,
2268,27,19,,,,,,
2269,27,15,,,,,,
2270,27,15,,,,,,
2271,27,16,,,,,,
2272,27,40,,,,,,
2273,27,35,195,,,,,
2274,27,36,,,,,,
2275,27,19,,,,,,
2276,27,17,,,,,,
2277,27,15,70,,,,,
2278,27,17,83,,,,,
2279,27,33,,,,,,
2280,27,35,196,,,,,
2281,27,11,,,,,,
2282,27,46,257,,,,,
2283,27,,,,,,,
2284,27,27,118,,,,,
2285,27,27,118,,,,,
2286,27,43,242,,,,,
2287,27,17,,,,,,
2288,27,2,349,,,,,
2289,27,,,,,,,
2290,27,11,54,,,,,
2291,27,17,80,,,,,
2292,27,33,173,,,,,
2293,27,29,,,,,,
2294,27,48,,,,,,
2295,27,18,97,,,,,
2296,27,35,,,,,,
2297,27,2,,,,,,
2298,27,10,,,,,,
2299,27,35,,,,,,
2300,27,37,,,,,,
2301,27,3,,,,,,
2302,27,7,26,,,,,
2303,27,18,,,,,,
2304,27,46,,,,,,
2305,27,2,,,,,,
2306,27,8,39,,,,,
2307,27,3,7,,,,,
2308,27,39,,,,,,
2309,27,37,213,,,,,
2310,27,,,,,,,
2311,27,35,,,,,,
2312,27,35,,,,,,
2313,27,,,,,,,
2314,27,3,,,,,,
2315,27,16,,,,,,
2316,27,2,,,,,,
2317,27,17,80,,,,,
2318,27,,,,,,,
2319,27,35,197,,,,,
2320,27,11,54,,,,,
2321,27,7,,,,,,
2322,27,11,,,,,,
2323,27,27,117,,,,,
2324,27,8,37,,,,,
2325,27,37,212,,,,,
2326,27,11,54,,,,,
2327,27,40,,,,,,
2328,27,10,,,,,,
2329,27,4,15,,,,,
2330,27,,,,,,,
2331,27,18,,,,,,
2332,27,11,,,,,,
2333,27,8,32,,,,,
2334,27,40,,,,,,
2335,27,,,,,,,
2336,27,,,,,,,
2337,27,29,126,,,,,
2338,27,3,,,,,,
2339,27,35,197,,,,,
2340,27,8,35,,,,,
2341,27,17,80,,,,,
2342,27,35,,,,,,
2343,27,,,,,,,
2344,27,34,,,,,,
2345,27,5,,,,,,
2346,27,2,,,,,,
2347,27,14,,,,,,
2348,27,2,151,,,,,
2349,27,8,32,,,,,
2350,27,,,,,,,
2351,27,2,151,,,,,
2352,27,8,39,,,,,
2353,27,31,,,,,,
2354,27,33,178,,,,,
2355,27,,,,,,,
2356,27,8,39,,,,,
2357,27,33,,,,,,
2358,27,15,,,,,,
2359,27,5,,,,,,
2360,27,17,,,,,,
2361,27,11,54,,,,,
2362,27,42,,,,,,
2363,27,4,16,,,,,
2364,27,38,,,,,,
2365,27,18,99,,,,,
2366,27,18,99,,,,,
2367,27,35,,,,,,
2368,58,35,,,,,,
2369,58,35,,,,,,
2370,58,13,60,,,,,
2371,58,17,83,,,,,
2372,58,35,,,,,,
2373,58,42,,,,,,
2374,58,25,,,,,,
2375,58,35,,,,,,
2376,58,,,,,,,
2377,58,43,242,,,,,
2378,58,3,,,,,,
2379,58,30,404,,,,,
2380,58,2,151,,,,,
2381,58,10,,,,,,
2382,58,33,,,,,,
2383,58,37,212,,,,,
2384,58,2,,,,,,
2385,58,43,242,,,,,
2386,58,8,33,,,,,
2387,58,2,349,,,,,
2388,58,3,,,,,,
2389,58,4,10,,,,,
2390,58,7,,,,,,
2391,58,3,,,,,,
2392,58,3,,,,,,
2393,58,3,8,,,,,
2394,58,7,28,,,,,
2395,58,37,213,,,,,
2396,58,17,80,,,,,
2397,58,32,,,,,,
2398,58,29,,,,,,
2399,58,40,,,,,,
2400,58,4,12,,,,,
2401,58,2,,,,,,
2402,58,35,193,,,,,
2403,58,37,213,,,,,
2404,58,35,197,,,,,
2405,58,35,195,,,,,
2406,58,29,126,,,,,
2407,58,13,59,,,,,
2408,58,42,,,,,,
2409,58,7,28,,,,,
2410,58,,,,,,,
2411,58,18,97,,,,,
2412,58,2,349,,,,,
2413,58,34,,,,,,
2414,58,4,9,,,,,
2415,58,34,,,,,,
2416,58,35,,,,,,
2417,58,37,,,,,,
2418,58,35,,,,,,
2419,58,35,,,,,,
2420,58,42,241,,,,,
2421,58,112,,,,,,
2422,58,,,,,,,
2423,58,41,,,,,,
2424,58,11,,,,,,
2425,58,17,,,,,,
2426,58,52,,,,,,
2427,58,11,54,,,,,
2428,58,29,127,,,,,
2429,58,33,178,,,,,
2430,58,3,3,,,,,
2431,58,40,,,,,,
2432,58,8,32,,,,,
2433,58,18,99,,,,,
2434,58,37,213,,,,,
2435,58,2,349,,,,,
2436,58,5,,,,,,
2437,58,30,,,,,,
2438,58,36,,,,,,
2439,58,31,,,,,,
2440,58,48,,,,,,
2441,58,40,,,,,,
2442,58,27,118,,,,,
2443,58,,,,,,,
2444,58,,,,,,,
2445,58,17,,,,,,
2446,58,4,10,,,,,
2447,58,34,,,,,,
2448,58,27,118,,,,,
2449,58,43,242,,,,,
2450,58,,,,,,,
2451,58,29,128,,,,,
2452,58,31,147,,,,,
2453,58,42,241,,,,,
2454,58,47,260,,,,,
2455,58,4,12,,,,,
2456,58,,,,,,,
2457,58,10,,,,,,
2458,58,31,,,,,,
2459,58,15,69,,,,,
2460,58,18,99,,,,,
2461,58,,,,,,,
2462,58,10,,,,,,
2463,58,3,,,,,,
2464,58,3,,,,,,
2465,58,2,349,,,,,
2466,58,35,195,,,,,
2467,58,8,39,,,,,
2468,58,42,,,,,,
2469,58,4,15,,,,,
2470,58,13,60,,,,,
2471,58,11,54,,,,,
2472,58,47,264,,,,,
2473,58,25,,,,,,
2474,58,47,261,,,,,
2475,58,48,,,,,,
2476,58,4,15,,,,,
2477,58,4,15,,,,,
2478,58,10,,,,,,
2479,58,7,,,,,,
2480,58,2,151,,,,,
2481,58,10,,,,,,
2482,58,35,197,,,,,
2483,58,43,242,,,,,
2484,58,,,,,,,
2485,58,28,,,,,,
2486,58,,,,,,,
2487,58,7,,,,,,
2488,58,11,54,,,,,
2489,58,17,,,,,,
2490,58,4,12,,,,,
2491,58,35,,,,,,
2492,58,7,,,,,,
2493,58,29,126,,,,,
2494,58,35,,,,,,
2495,58,47,261,,,,,
2496,58,15,,,,,,
2497,58,31,,,,,,
2498,58,31,147,,,,,
2499,58,32,,,,,,
2500,58,39,,,,,,
2501,58,35,197,,,,,
2502,58,4,16,,,,,
2503,58,,,,,,,
2504,58,,,,,,,
2505,58,33,173,,,,,
2506,58,31,147,,,,,
2507,58,,,,,,,
2508,58,35,196,,,,,
2509,58,2,,,,,,
2510,58,7,,,,,,
2511,58,,,,,,,
2512,58,52,,,,,,
2513,58,37,213,,,,,
2514,58,3,3,,,,,
2515,58,5,,,,,,
2516,58,,,,,,,
2517,59,37,212,,,,,
2518,59,5,,,,,,
2519,59,5,,,,,,
2520,59,,,,,,,
2521,59,7,28,,,,,
2522,59,18,97,,,,,
2523,59,29,127,,,,,
2524,59,,,,,,,
2525,59,2,151,,,,,
2526,59,2,151,,,,,
2527,59,29,,,,,,
2528,59,4,16,,,,,
2529,59,,,,,,,
2530,59,19,,,,,,
2531,59,17,,,,,,
2532,59,46,,,,,,
2533,59,,,,,,,
2534,59,8,33,,,,,
2535,59,8,33,,,,,
2536,59,37,213,,,,,
2537,59,17,80,,,,,
2538,59,31,,,,,,
2539,59,28,,,,,,
2540,59,12,,,,,,
2541,59,35,192,,,,,
2542,59,41,,,,,,
2543,59,43,242,,,,,
2544,59,7,,,,,,
2545,59,46,257,,,,,
2546,59,17,86,,,,,
2547,59,,,,,,,
2548,59,17,,,,,,
2549,59,35,,,,,,
2550,59,,,,,,,
2551,59,33,,,,,,
2552,59,29,,,,,,
2553,59,35,195,,,,,
2554,59,,,,,,,
2555,59,,,,,,,
2556,59,,,,,,,
2557,59,,,,,,,
2558,59,33,173,,,,,
2559,59,37,212,,,,,
2560,59,7,,,,,,
2561,59,2,349,,,,,
2562,59,25,,,,,,
2563,59,25,,,,,,
2564,59,,,,,,,
2565,59,35,,,,,,
2566,59,8,38,,,,,
2567,59,,,,,,,
2568,59,2,349,,,,,
2569,59,35,195,,,,,
2570,59,27,,,,,,
2571,59,48,,,,,,
2572,59,48,,,,,,
2573,59,35,,,,,,
2574,59,8,,,,,,
2575,59,33,,,,,,
2576,59,29,,,,,,
2577,59,13,59,,,,,
2578,59,8,35,,,,,
2579,59,11,54,,,,,
2580,59,33,,,,,,
2581,59,35,,,,,,
2582,59,37,213,,,,,
2583,59,39,225,,,,,
2584,59,44,,,,,,
2585,59,3,7,,,,,
2586,59,8,39,,,,,
2587,59,14,,,,,,
2588,59,17,83,,,,,
2589,59,2,153,,,,,
2590,59,25,,,,,,
2591,59,,,,,,,
2592,59,35,,,,,,
2593,59,37,,,,,,
2594,59,7,26,,,,,
2595,59,8,,,,,,
2596,59,17,,,,,,
2597,59,3,,,,,,
2598,59,19,,,,,,
2599,59,19,,,,,,
2600,59,15,70,,,,,
2601,59,31,,,,,,
2602,59,37,,,,,,
2603,59,2,,,,,,
2604,59,25,,,,,,
2605,59,29,135,,,,,
2606,59,29,126,,,,,
2607,59,37,212,,,,,
2608,59,5,,,,,,
2609,59,7,,,,,,
2610,59,15,70,,,,,
2611,59,17,80,,,,,
2612,59,18,99,,,,,
2613,59,18,,,,,,
2614,59,18,95,,,,,
2615,59,,,,,,,
2616,59,37,,,,,,
2617,59,37,,,,,,
2618,59,2,158,,,,,
2619,59,10,,,,,,
2620,59,15,,,,,,
2621,59,30,,,,,,
2622,59,2,,,,,,
2623,59,15,70,,,,,
2624,59,29,126,,,,,
2625,59,32,,,,,,
2626,59,47,263,,,,,
2627,59,3,,,,,,
2628,59,4,9,,,,,
2629,59,,,,,,,
2630,59,19,,,,,,
2631,59,150,,,,,,
2632,59,35,195,,,,,
2633,59,35,196,,,,,
2634,59,35,196,,,,,
2635,59,11,54,,,,,
2636,59,10,,,,,,
2637,59,17,,,,,,
2638,59,40,233,,,,,
2639,59,4,12,,,,,
2640,59,18,96,,,,,
2641,59,45,,,,,,
2642,59,35,,,,,,
2643,59,46,,,,,,
2644,59,46,,,,,,
2645,59,2,,,,,,
2646,59,33,,,,,,
2647,59,37,212,,,,,
2648,59,39,227,,,,,
2649,59,15,70,,,,,
2650,59,17,80,,,,,
2651,59,35,195,,,,,
2652,59,35,,,,,,
2653,59,4,15,,,,,
2654,59,30,,,,,,
2655,59,10,,,,,,
2656,59,2,,,,,,
2657,59,2,,,,,,
2658,59,5,,,,,,
2659,59,,,,,,,
2660,59,12,,,,,,
2661,59,3,3,,,,,
2662,59,3,3,,,,,
2663,59,15,69,,,,,
2664,59,15,69,,,,,
2665,59,7,26,,,,,
2666,59,4,13,,,,,
2667,59,13,59,,,,,
2668,59,2,349,,,,,
2669,59,33,,,,,,
2670,59,27,,,,,,
2671,59,29,126,,,,,
2672,59,13,59,,,,,
2673,59,29,126,,,,,
2674,59,3,7,,,,,
2675,59,2,,,,,,
2676,59,25,,,,,,
2677,59,25,,,,,,
2678,59,14,,,,,,
2679,59,32,,,,,,
2680,59,35,,,,,,
2681,59,37,212,,,,,
2682,59,33,366,,,,,
2683,59,37,212,,,,,
2684,59,31,,,,,,
2685,59,11,54,,,,,
2686,59,29,135,,,,,
2687,59,47,261,,,,,
2688,59,8,32,,,,,
2689,59,17,,,,,,
2690,59,3,,,,,,
2691,59,30,,,,,,
2692,59,42,,,,,,
2693,59,35,195,,,,,
2694,59,41,,,,,,
2695,59,41,,,,,,
2696,60,33,,,,,,
2697,60,42,241,,,,,
2698,60,2,,,,,,
2699,60,19,,,,,,
2700,60,,,,,,,
2701,60,8,,,,,,
2702,60,2,,,,,,
2703,60,35,192,,,,,
2704,60,43,242,,,,,
2705,60,29,126,,,,,
2706,60,48,,,,,,
2707,60,29,128,,,,,
2708,60,40,,,,,,
2709,60,42,241,,,,,
2710,60,47,260,,,,,
2711,60,4,12,,,,,
2712,60,4,9,,,,,
2713,60,13,60,,,,,
2714,60,18,,,,,,
2715,60,33,366,,,,,
2716,60,2,151,,,,,
2717,60,2,151,,,,,
2718,60,34,,,,,,
2719,60,25,,,,,,
2720,60,8,,,,,,
2721,60,14,,,,,,
2722,60,18,96,,,,,
2723,60,37,217,,,,,
2724,60,,,,,,,
2725,60,7,,,,,,
2726,60,48,269,,,,,
2727,60,31,,,,,,
2728,60,31,,,,,,
2729,60,2,349,,,,,
2730,60,35,195,,,,,
2731,60,35,195,,,,,
2732,60,10,,,,,,
2733,60,46,257,,,,,
2734,60,17,79,,,,,
2735,60,13,59,,,,,
2736,60,27,118,,,,,
2737,60,10,,,,,,
2738,60,34,,,,,,
2739,60,29,135,,,,,
2740,60,29,135,,,,,
2741,60,29,127,,,,,
2742,60,15,69,,,,,
2743,60,35,,,,,,
2744,60,40,,,,,,
2745,60,30,404,,,,,
2746,60,37,212,,,,,
2747,60,2,159,,,,,
2748,60,3,8,,,,,
2749,60,8,35,,,,,
2750,60,17,80,,,,,
2751,60,18,99,,,,,
2752,60,19,,,,,,
2753,60,10,,,,,,
2754,60,17,,,,,,
2755,60,7,28,,,,,
2756,60,7,28,,,,,
2757,60,32,170,,,,,
2758,60,32,,,,,,
2759,60,48,,,,,,
2760,60,31,,,,,,
2761,60,8,39,,,,,
2762,60,32,,,,,,
2763,60,2,349,,,,,
2764,60,38,,,,,,
2765,60,37,212,,,,,
2766,60,37,212,,,,,
2767,60,25,,,,,,
2768,60,33,178,,,,,
2769,60,34,,,,,,
2770,60,49,,,,,,
2771,60,11,54,,,,,
2772,60,33,,,,,,
2773,60,15,71,,,,,
2774,60,32,170,,,,,
2775,60,35,,,,,,
2776,60,3,,,,,,
2777,60,3,,,,,,
2778,60,14,,,,,,
2779,60,2,,,,,,
2780,60,33,,,,,,
2781,60,35,196,,,,,
2782,60,8,,,,,,
2783,60,17,93,,,,,
2784,60,10,,,,,,
2785,60,29,128,,,,,
2786,60,42,241,,,,,
2787,60,4,15,,,,,
2788,60,4,15,,,,,
2789,60,25,112,,,,,
2790,60,29,135,,,,,
2791,60,2,153,,,,,
2792,60,17,,,,,,
2793,60,17,,,,,,
2794,60,,,,,,,
2795,60,35,197,,,,,
2796,60,2,,,,,,
2797,60,35,,,,,,
2798,60,,,,,,,
2799,60,35,195,,,,,
2800,60,35,195,,,,,
2801,60,2,,,,,,
2802,60,35,,,,,,
2803,60,32,,,,,,
2804,60,13,60,,,,,
2805,60,8,,,,,,
2806,60,39,224,,,,,
2807,60,35,197,,,,,
2808,60,2,349,,,,,
2809,60,30,,,,,,
2810,60,,,,,,,
2811,60,,,,,,,
2812,60,,,,,,,
2813,60,43,242,,,,,
2814,60,31,,,,,,
2815,60,2,,,,,,
2816,60,2,,,,,,
2817,60,37,213,,,,,
2818,60,,,,,,,
2819,60,48,,,,,,
2820,60,32,,,,,,
2821,60,27,117,,,,,
2822,60,28,,,,,,
2823,60,12,,,,,,
2824,60,34,,,,,,
2825,60,34,,,,,,
2826,60,44,252,,,,,
2827,60,44,252,,,,,
2828,60,15,70,,,,,
2829,60,16,,,,,,
2830,60,16,,,,,,
2831,60,7,,,,,,
2832,60,2,,,,,,
2833,60,33,,,,,,
2834,60,35,197,,,,,
2835,60,37,212,,,,,
2836,60,8,35,,,,,
2837,60,17,80,,,,,
2838,60,25,,,,,,
2839,60,29,126,,,,,
2840,60,9,,,,,,
2841,60,35,,,,,,
2842,60,35,,,,,,
2843,60,29,135,,,,,
2844,60,2,349,,,,,
2845,60,10,,,,,,
2846,60,35,195,,,,,
2847,60,4,12,,,,,
2848,60,33,178,,,,,
2849,60,8,356,,,,,
2850,60,,,,,,,
2851,60,15,286,,,,,
2852,60,33,,,,,,
2853,60,33,,,,,,
2854,60,46,257,,,,,
2855,60,10,,,,,,
2856,60,36,,,,,,
2857,60,42,241,,,,,
2858,20,19,,,,,,
2859,20,35,193,,,,,
2860,20,,,,,,,
2861,20,33,,,,,,
2862,20,33,,,,,,
2863,20,10,,,,,,
2864,20,8,37,,,,,
2865,20,16,,,,,,
2866,20,35,195,,,,,
2867,20,14,,,,,,
2868,20,25,,,,,,
2869,20,35,192,,,,,
2870,20,43,242,,,,,
2871,20,46,,,,,,
2872,20,17,78,,,,,
2873,20,8,37,,,,,
2874,20,16,,,,,,
2875,20,2,151,2430,,,,
2876,60,8,35,,,,,
2877,60,8,35,,,,,
2878,20,33,,,,,,
2879,20,35,,,,,,
2880,20,,,,,,,
2881,20,37,213,,,,,
2882,20,3,7,,,,,
2883,20,8,39,,,,,
2884,20,10,,,,,,
2885,20,14,,,,,,
2886,20,37,213,,,,,
2887,20,5,,,,,,
2888,20,29,127,,,,,
2889,20,25,112,,,,,
2890,20,32,,,,,,
2891,20,27,118,,,,,
2892,20,29,127,,,,,
2893,20,,,,,,,
2894,20,17,78,,,,,
2895,20,11,54,,,,,
2896,20,17,90,,,,,
2897,20,26,,,,,,
2898,60,35,,,,,,
2899,60,35,,,,,,
2900,20,33,178,,,,,
2901,20,,,,,,,
2902,20,,,,,,,
2903,20,18,96,,,,,
2904,20,7,26,,,,,
2905,20,7,26,,,,,
2906,20,27,117,,,,,
2907,20,29,126,,,,,
2908,20,13,59,,,,,
2909,20,29,130,,,,,
2910,20,18,99,,,,,
2911,59,13,59,,,,,
2912,59,13,59,,,,,
2913,60,46,,,,,,
2914,60,46,,,,,,
2915,20,35,,,,,,
2916,20,2,151,2430,,,,
2917,20,2,156,,,,,
2918,20,33,,,,,,
2919,61,35,193,,,,,
2920,61,35,,,,,,
2921,20,44,,,,,,
2922,20,39,225,,,,,
2923,20,37,213,,,,,
2924,60,,,,,,,
2925,60,,,,,,,
2926,20,,,,,,,
2927,20,19,,,,,,
2928,20,30,404,,,,,
2929,20,29,126,,,,,
2930,20,11,54,,,,,
2931,20,,,,,,,
2932,20,35,195,,,,,
2933,20,25,,,,,,
2934,20,,,,,,,
2935,20,43,244,,,,,
2936,20,16,,,,,,
2937,20,17,90,,,,,
2938,20,35,197,,,,,
2939,20,32,,,,,,
2940,20,10,,,,,,
2941,20,18,,,,,,
2942,20,46,,,,,,
2943,20,33,173,,,,,
2944,60,11,54,,,,,
2945,60,11,54,,,,,
2946,54,,,,,,,
2947,20,5,20,,,,,
2948,20,4,12,,,,,
2949,20,25,113,,,,,
2950,20,29,127,,,,,
2951,61,31,,,,,,
2952,20,40,,,,,,
2953,20,47,264,,,,,
2954,20,48,,,,,,
2955,20,4,12,,,,,
2956,20,10,,,,,,
2957,20,30,,,,,,
2958,20,47,267,,,,,
2959,20,46,257,,,,,
2960,23,,,,,,,
2961,60,2,,,,,,
2962,60,2,,,,,,
2963,20,29,128,,,,,
2964,61,33,178,,,,,
2965,61,31,,,,,,
2966,61,26,,,,,,
2967,61,47,263,,,,,
2968,61,2,159,,,,,
2969,60,8,,,,,,
2970,60,8,,,,,,
2971,61,,,,,,,
2972,20,29,135,,,,,
2973,20,,,,,,,
2974,89,35,,,,,,
2975,42,2,349,,,,,
2976,61,2,349,,,,,
2977,61,2,349,,,,,
2978,61,48,,,,,,
2979,61,35,,,,,,
2980,61,17,80,,,,,
2981,20,,,,,,,
2982,20,29,,,,,,
2983,20,29,,,,,,
2984,20,17,,,,,,
2985,61,37,,,,,,
2986,61,42,240,,,,,
2987,61,7,,,,,,
2988,61,7,,,,,,
2989,61,10,,,,,,
2990,61,8,,,,,,
2991,20,32,,,,,,
2992,20,32,,,,,,
2993,61,9,,,,,,
2994,20,33,178,,,,,
2995,61,14,,,,,,
2996,61,33,,,,,,
2997,61,34,,,,,,
2998,20,2,158,,,,,
2999,20,2,159,,,,,
3000,61,35,191,,,,,
3001,61,31,147,,,,,
3002,61,29,127,,,,,
3003,61,40,,,,,,
3004,20,47,260,,,,,
3005,61,4,12,,,,,
3006,20,35,195,,,,,
3007,61,4,17,,,,,
3008,61,2,154,,,,,
3009,61,7,,,,,,
3010,61,34,,,,,,
3011,61,27,122,,,,,
3012,60,42,241,,,,,
3013,60,42,241,,,,,
3014,61,15,69,,,,,
3015,61,35,193,,,,,
3016,61,25,,,,,,
3017,61,2,151,,,,,
3018,61,40,,,,,,
3019,61,30,,,,,,
3020,61,27,117,,,,,
3021,61,25,112,,,,,
3022,61,31,,,,,,
3023,61,35,197,,,,,
3024,61,40,,,,,,
3025,61,47,263,,,,,
3026,61,3,,,,,,
3027,61,7,,,,,,
3028,61,13,59,,,,,
3029,61,19,,,,,,
3030,61,2,151,,,,,
3031,20,35,195,,,,,
3032,61,,,,,,,
3033,61,,,,,,,
3034,61,2,151,,,,,
3035,61,32,170,,,,,
3036,61,31,,,,,,
3037,61,25,,,,,,
3038,61,27,117,,,,,
3039,61,35,,,,,,
3040,61,18,97,,,,,
3041,61,13,59,,,,,
3042,61,30,404,,,,,
3043,61,,,,,,,
3044,61,25,,,,,,
3045,61,17,,,,,,
3046,61,17,,,,,,
3047,61,17,,,,,,
3048,20,35,197,,,,,
3049,20,35,197,,,,,
3050,61,,,,,,,
3051,61,29,127,,,,,
3052,61,29,127,,,,,
3053,61,2,,,,,,
3054,61,28,,,,,,
3055,61,27,,,,,,
3056,20,4,16,,,,,
3057,61,29,130,,,,,
3058,61,4,17,,,,,
3059,61,11,55,,,,,
3060,61,30,,,,,,
3061,61,37,214,,,,,
3062,61,7,,,,,,
3063,20,32,170,,,,,
3064,20,32,170,,,,,
3065,61,37,,,,,,
3066,61,,,,,,,
3067,20,,,,,,,
3068,61,29,126,,,,,
3069,61,112,,,,,,
3070,61,,,,,,,
3071,61,2,,,,,,
3072,61,29,127,,,,,
3073,61,19,,,,,,
3074,61,2,151,,,,,
3075,19,15,68,,,,,
3076,61,,,,,,,
3077,61,35,,,,,,
3078,61,39,228,,,,,
3079,61,14,,,,,,
3080,61,17,,,,,,
3081,19,,,,,,,
3082,61,4,12,,,,,
3083,61,4,12,,,,,
3084,20,11,54,,,,,
3085,59,11,54,,,,,
3086,20,33,178,,,,,
3087,61,25,,,,,,
3088,19,10,,,,,,
3089,61,38,,,,,,
3090,19,35,,,,,,
3091,61,35,,,,,,
3092,61,17,,,,,,
3093,61,25,,,,,,
3094,61,33,178,,,,,
3095,61,11,54,,,,,
3096,61,11,,,,,,
3097,19,4,11,,,,,
3098,19,48,268,,,,,
3099,19,37,,,,,,
3100,19,27,,,,,,
3101,19,,,,,,,
3102,19,35,197,,,,,
3103,19,,,,,,,
3104,19,17,80,,,,,
3105,19,4,14,,,,,
3106,19,2,,,,,,
3107,20,27,117,,,,,
3108,20,27,117,,,,,
3109,61,17,80,,,,,
3110,61,,,,,,,
3111,61,33,,,,,,
3112,61,2,,,,,,
3113,61,35,191,,,,,
3114,61,35,193,,,,,
3115,61,43,242,,,,,
3116,61,43,244,,,,,
3117,61,46,,,,,,
3118,61,15,71,,,,,
3119,61,17,,,,,,
3120,61,29,135,,,,,
3121,61,,,,,,,
3122,61,39,227,,,,,
3123,61,4,12,,,,,
3124,61,35,192,,,,,
3125,61,43,,,,,,
3126,61,29,135,,,,,
3127,61,2,151,,,,,
3128,61,7,,,,,,
3129,61,17,,,,,,
3130,61,2,151,,,,,
3131,20,29,130,,,,,
3132,20,29,130,,,,,
3133,61,35,195,,,,,
3134,20,35,195,,,,,
3135,61,3,3,,,,,
3136,60,3,3,,,,,
3137,61,33,,,,,,
3138,61,33,,,,,,
3139,61,14,,,,,,
3140,61,14,,,,,,
3141,61,13,59,,,,,
3142,61,35,195,,,,,
3143,61,25,,,,,,
3144,61,29,135,,,,,
3145,61,2,151,,,,,
3146,61,33,178,,,,,
3147,61,34,,,,,,
3148,61,37,,,,,,
3149,61,11,55,,,,,
3150,61,11,54,,,,,
3151,61,17,,,,,,
3152,61,8,33,,,,,
3153,61,15,69,,,,,
3154,61,27,117,,,,,
3155,61,11,54,,,,,
3156,61,35,193,,,,,
3157,61,35,193,,,,,
3158,61,34,,,,,,
3159,61,,,,,,,
3160,61,37,212,,,,,
3161,61,2,151,,,,,
3162,61,47,264,,,,,
3163,61,43,242,,,,,
3164,61,46,,,,,,
3165,61,4,14,,,,,
3166,61,17,78,,,,,
3167,61,33,178,,,,,
3168,61,33,174,,,,,
3169,61,35,197,,,,,
3170,61,37,212,,,,,
3171,61,27,118,,,,,
3172,61,18,99,,,,,
3173,61,49,,,,,,
3174,61,10,,,,,,
3175,61,34,,,,,,
3176,61,37,213,,,,,
3177,61,37,213,,,,,
3178,61,,,,,,,
3179,61,36,210,,,,,
3180,61,2,151,,,,,
3181,61,33,,,,,,
3182,61,35,,,,,,
3183,61,37,212,,,,,
3184,61,3,8,,,,,
3185,61,8,33,,,,,
3186,61,,,,,,,
3187,61,17,80,,,,,
3188,19,2,349,,,,,
3189,66,2,349,,,,,
3190,19,48,269,,,,,
3191,19,31,,,,,,
3192,19,27,117,,,,,
3193,19,19,297,,,,,
3194,19,17,90,,,,,
3195,,17,90,,,,,
3196,19,33,175,,,,,
3197,19,42,241,,,,,
3198,19,11,54,,,,,
3199,19,33,,,,,,
3200,19,41,,,,,,
3201,19,31,,,,,,
3202,19,47,261,,,,,
3203,19,48,,,,,,
3204,19,4,11,,,,,
3205,19,19,291,,,,,
3206,19,33,,,,,,
3207,19,33,173,,,,,
3208,19,35,,,,,,
3209,19,10,,,,,,
3210,19,17,92,,,,,
3211,19,35,,,,,,
3212,35,35,195,3639,,,,
3213,19,35,195,,,,,
3214,19,33,,,,,,
3215,19,4,12,,,,,
3216,19,29,,,,,,
3217,19,2,151,2431,,,,
3218,19,11,55,,,,,
3219,13,3,3,2292,,,,
3220,19,10,,,,,,
3221,19,35,,,,,,
3222,19,43,244,,,,,
3223,,43,244,,,,,
3224,19,2,,,,,,
3225,19,3,8,,,,,
3226,19,29,126,,,,,
3227,19,,,,,,,
3228,61,11,54,,,,,
3229,19,9,,,,,,
3230,13,,,,,,,
3231,19,41,,,,,,
3232,19,44,,,,,,
3233,19,4,11,,,,,
3234,19,112,,,,,,
3235,19,27,122,,,,,
3236,19,29,128,,,,,
3237,19,42,241,,,,,
3238,19,47,260,,,,,
3239,19,4,15,,,,,
3240,61,29,127,,,,,
3241,,29,127,,,,,
3242,13,18,98,2018,,,,
3243,19,2,151,2427,,,,
